date,symbol,open,high,low,close,volume
2025-04-19 05:40:31.564718,STOCK3,207.04372637762515,207.78733636152873,203.5949352113016,204.10895657527254,2464627.1541914577
2025-04-19 05:40:31.564718,STOCK4,106.23552330863203,106.63369159737967,105.3235710446007,106.3189385259706,2264566.682256821
2025-04-19 05:40:31.564718,STOCK5,144.0516872549463,144.14435430236514,143.3687420450006,143.85595962954747,4667761.962519509
2025-04-20 05:40:31.564718,STOCK1,95.14868996770714,96.82272565155634,93.31989178190095,95.94983338841163,2331418.034922673
2025-04-20 05:40:31.564718,STOCK2,86.07977158297831,86.07977158297831,83.85490075068596,83.99004485513059,2794560.5308662723
2025-04-20 05:40:31.564718,STOCK3,204.10895657527254,208.67457087224454,204.10895657527254,207.87818908899067,1463606.0521463198
2025-04-20 05:40:31.564718,STOCK4,106.3189385259706,106.3189385259706,102.88034187567615,103.07082738354235,2781174.138454496
2025-04-20 05:40:31.564718,STOCK5,143.85595962954747,145.75261195991183,142.9753184875673,143.2218667298411,4705715.186257546
2025-04-21 05:40:31.564718,STOCK1,95.94983338841163,96.42759326841792,95.79142079689251,96.23276279781813,2553261.5251963697
2025-04-21 05:40:31.564718,STOCK2,83.99004485513059,86.8161585947963,83.99004485513059,86.37811525350354,3954457.42177637
2025-04-21 05:40:31.564718,STOCK3,207.87818908899067,207.87818908899067,199.82110617031466,200.49422743483825,2510159.721796478
2025-04-21 05:40:31.564718,STOCK4,103.07082738354235,106.50728101195685,102.55274902139006,103.85413366044924,2538625.944459891
2025-04-21 05:40:31.564718,STOCK5,143.2218667298411,143.2218667298411,138.95467781460147,139.97020133911514,1692760.5074917222
2025-04-22 05:40:31.564718,STOCK1,96.23276279781813,96.23276279781813,95.00117678098103,95.29345744243774,4972677.623994344
2025-04-22 05:40:31.564718,STOCK2,86.37811525350354,87.9822798226368,86.37811525350354,87.77481987788407,5060161.331526645
2025-04-22 05:40:31.564718,STOCK3,200.49422743483825,201.62337291443603,198.89916711452116,200.48186187118802,2015306.031286236
2025-04-22 05:40:31.564718,STOCK4,103.85413366044924,104.03945020707586,102.97068601271555,103.37557777458109,2714170.7039620434
2025-04-22 05:40:31.564718,STOCK5,139.97020133911514,142.2678907731538,139.55601480894057,139.74700966193973,4078663.5453377594
2025-04-23 05:40:31.564718,STOCK1,95.29345744243774,95.29345744243774,92.7674483764032,94.2033816041208,3733944.7463147235
2025-04-23 05:40:31.564718,STOCK2,87.77481987788407,89.57858683076228,87.77481987788407,88.52696368998701,1578705.7266464655
2025-04-23 05:40:31.564718,STOCK3,200.48186187118802,203.07944489718813,200.48186187118802,201.93150422705776,1853942.4680435895
2025-04-23 05:40:31.564718,STOCK4,103.37557777458109,107.20831048903766,103.37557777458109,106.3012385056714,2055963.929550928
2025-04-23 05:40:31.564718,STOCK5,139.74700966193973,139.74700966193973,137.30127203246602,139.00820570626345,3410286.3822479397
2025-04-24 05:40:31.564718,STOCK1,94.2033816041208,96.17457498477471,94.2033816041208,96.05345654412638,4551359.447849005
2025-04-24 05:40:31.564718,STOCK2,88.52696368998701,88.52696368998701,86.40587239464497,87.36502006429511,3733432.2210865268
2025-04-24 05:40:31.564718,STOCK3,201.93150422705776,201.93150422705776,196.6421089598034,198.24005775380368,1798872.5058615077
2025-04-24 05:40:31.564718,STOCK4,106.3012385056714,109.53220014002649,106.3012385056714,109.43886604197878,3477831.1068177964
2025-04-24 05:40:31.564718,STOCK5,139.00820570626345,139.39452319969956,138.05935541882954,138.07545550833692,3064751.5979224253
2025-04-25 05:40:31.564718,STOCK1,96.05345654412638,98.49655454543048,95.56137957124673,96.66250247281378,3810888.607406637
2025-04-25 05:40:31.564718,STOCK2,87.36502006429511,88.88855375661062,87.36502006429511,87.97660941142493,3435526.2066910197
2025-04-25 05:40:31.564718,STOCK3,198.24005775380368,198.98206863274808,194.94455397758824,195.87073151753555,1811051.436782966
2025-04-25 05:40:31.564718,STOCK4,109.43886604197878,114.07897286674657,109.43886604197878,112.74799309318395,1665294.7383068278
2025-04-25 05:40:31.564718,STOCK5,138.07545550833692,138.07545550833692,134.58987581282148,137.02353335995497,5576028.7078792425
2025-04-26 05:40:31.564718,STOCK1,96.66250247281378,96.71209501760335,95.23364977217982,95.48931541072228,3812518.5073791663
2025-04-26 05:40:31.564718,STOCK2,87.97660941142493,88.65801165368141,87.00714959538372,87.508959063894,4335736.202236356
2025-04-26 05:40:31.564718,STOCK3,195.87073151753555,197.58335869763945,193.51112090074508,196.02897661908094,683025.1418047261
2025-04-26 05:40:31.564718,STOCK4,112.74799309318395,114.08590991200766,110.62240531441742,111.54447830249985,2949671.82215079
2025-04-26 05:40:31.564718,STOCK5,137.02353335995497,144.40290515188747,137.02353335995497,141.1863372078409,3189845.530759525
2025-04-27 05:40:31.564718,STOCK1,95.48931541072228,95.48931541072228,90.99920109528365,93.60495469124571,4842457.963616168
2025-04-27 05:40:31.564718,STOCK2,87.508959063894,87.508959063894,84.41037004563732,84.7098047250027,3839718.4422410983
2025-04-27 05:40:31.564718,STOCK3,196.02897661908094,201.84933825871187,196.02897661908094,199.90943036081006,1484188.9103946893
2025-04-27 05:40:31.564718,STOCK4,111.54447830249985,116.89459821229772,111.54447830249985,116.13119244161999,3485684.6458350974
2025-04-27 05:40:31.564718,STOCK5,141.1863372078409,142.99004866712178,139.15398255422616,140.2331642320737,3008074.9278699914
2025-04-28 05:40:31.564718,STOCK1,93.60495469124571,95.320184777477,91.8454226420339,93.34928485794852,3193779.123157725
2025-04-28 05:40:31.564718,STOCK2,84.7098047250027,84.81109883516277,84.56387003959249,84.66674437700122,2794763.069947138
2025-04-28 05:40:31.564718,STOCK3,199.90943036081006,199.90943036081006,195.5738229849708,195.92012119021769,2030372.269910377
2025-04-28 05:40:31.564718,STOCK4,116.13119244161999,118.49413183779356,116.08328087601309,117.00765634051821,2944536.421485813
2025-04-28 05:40:31.564718,STOCK5,140.2331642320737,140.5591196668673,139.67410094588533,140.44274786146138,4058088.402444639
2025-04-29 05:40:31.564718,STOCK1,93.34928485794852,93.34928485794852,92.26719068911045,92.40445881096329,3887751.833920026
2025-04-29 05:40:31.564718,STOCK2,84.66674437700122,84.66674437700122,83.61948419974517,84.44397428273065,3263467.1971476297
2025-04-29 05:40:31.564718,STOCK3,195.92012119021769,195.92012119021769,187.50830994191048,192.68139705917417,1595941.5958950224
2025-04-29 05:40:31.564718,STOCK4,117.00765634051821,123.32016261569478,117.00765634051821,120.93666509317573,2416937.0557112484
2025-04-29 05:40:31.564718,STOCK5,140.44274786146138,140.44274786146138,138.4334788022949,140.3479396973102,4784103.806742358
2025-04-30 05:40:31.564718,STOCK1,92.40445881096329,92.50605928790816,92.06379407282961,92.44045206604859,3254734.0828542695
2025-04-30 05:40:31.564718,STOCK2,84.44397428273065,86.47109172224606,84.44397428273065,86.30057996662389,2747064.431101596
2025-04-30 05:40:31.564718,STOCK3,192.68139705917417,199.0520069972842,192.68139705917417,197.16674416828823,936904.9214547176
2025-04-30 05:40:31.564718,STOCK4,120.93666509317573,120.93666509317573,118.88946833476507,119.78693072700327,2165445.389274663
2025-04-30 05:40:31.564718,STOCK5,140.3479396973102,140.8753962084874,137.09036611850362,139.00699921731675,3799363.871126787
2025-05-01 05:40:31.564718,STOCK1,92.44045206604859,92.46769274108438,91.50904213493743,92.06323396820513,3286225.4202318615
2025-05-01 05:40:31.564718,STOCK2,86.30057996662389,86.30057996662389,82.27697077304892,82.57011321560559,4773856.730847205
2025-05-01 05:40:31.564718,STOCK3,197.16674416828823,200.72173287440168,196.10165506311873,196.19131494744153,1594237.378427311
2025-05-01 05:40:31.564718,STOCK4,119.78693072700327,120.13124503538026,118.51070950244431,119.13325452569508,3373126.6042394256
2025-05-01 05:40:31.564718,STOCK5,139.00699921731675,140.90496570624495,139.00699921731675,139.29784083970634,5356422.611283749
2025-05-02 05:40:31.564718,STOCK1,92.06323396820513,92.93004777602714,92.06323396820513,92.82932991310376,3428297.3067048355
2025-05-02 05:40:31.564718,STOCK2,82.57011321560559,83.25004702949612,82.57011321560559,83.00092780872261,3631970.5019131736
2025-05-02 05:40:31.564718,STOCK3,196.19131494744153,196.19131494744153,191.78216465136285,193.26059262506294,2447743.7922429848
2025-05-02 05:40:31.564718,STOCK4,119.13325452569508,121.14150021288384,117.64889296325184,119.8478713297563,1474767.6621079708
2025-05-02 05:40:31.564718,STOCK5,139.29784083970634,140.7291563876964,138.69743639158042,139.54978125992287,4600052.055866945
2025-05-03 05:40:31.564718,STOCK1,92.82932991310376,92.82932991310376,89.55341995918793,90.55525914708495,4030604.671561649
2025-05-03 05:40:31.564718,STOCK2,83.00092780872261,83.00092780872261,80.46337469967605,81.14522293990541,5667257.468631797
2025-05-03 05:40:31.564718,STOCK3,193.26059262506294,198.31853574783455,192.21572578674258,196.1958107518606,2225578.863623863
2025-05-03 05:40:31.564718,STOCK4,119.8478713297563,121.2784644329114,118.40118476572746,120.27259021941776,1824361.4940875135
2025-05-03 05:40:31.564718,STOCK5,139.54978125992287,141.38023662184358,139.54978125992287,139.84246276412603,1375050.856417766
2025-05-04 05:40:31.564718,STOCK1,90.55525914708495,92.79325358413486,90.55525914708495,92.6010154860529,3236059.323443417
2025-05-04 05:40:31.564718,STOCK2,81.14522293990541,82.13858190109357,80.95178621733923,81.70579193204352,3543221.4487891034
2025-05-04 05:40:31.564718,STOCK3,196.1958107518606,196.32183971631764,192.52350694185134,194.38665742607574,1589572.853232153
2025-05-04 05:40:31.564718,STOCK4,120.27259021941776,123.68554745018935,120.27259021941776,123.39085383137369,2266374.1276851883
2025-05-04 05:40:31.564718,STOCK5,139.84246276412603,139.84246276412603,137.51481764020642,137.52859514965832,3337707.0194416633
2025-05-05 05:40:31.564718,STOCK1,92.6010154860529,98.80787841150169,92.6010154860529,97.94110893397907,5202355.939517467
2025-05-05 05:40:31.564718,STOCK2,81.70579193204352,84.4410778649948,81.70579193204352,82.36087392546156,2841926.9133025366
2025-05-05 05:40:31.564718,STOCK3,194.38665742607574,200.14163591605873,194.38665742607574,198.52155541404167,2082020.3180337097
2025-05-05 05:40:31.564718,STOCK4,123.39085383137369,123.39085383137369,121.98974954114117,122.8807538580744,3528732.5755255944
2025-05-05 05:40:31.564718,STOCK5,137.52859514965832,137.85755107932405,135.18770701603677,137.03130043547606,3299167.836787643
2025-05-06 05:40:31.564718,STOCK1,97.94110893397907,100.8237259743484,97.91498542148383,100.3575353675592,2764627.049968869
2025-05-06 05:40:31.564718,STOCK2,82.36087392546156,82.36087392546156,80.96915676005001,82.25906510403678,1970045.2217357708
2025-05-06 05:40:31.564718,STOCK3,198.52155541404167,198.52155541404167,194.35873088050536,196.00168932501006,1441611.6814632232
2025-05-06 05:40:31.564718,STOCK4,122.8807538580744,127.45835499545049,122.8807538580744,125.83942684407918,2866457.525790868
2025-05-06 05:40:31.564718,STOCK5,137.03130043547606,139.6430953745872,137.03130043547606,139.2005651074022,4538610.192290091
2025-05-07 05:40:31.564718,STOCK1,100.3575353675592,101.47525972603081,99.06249717894686,100.84774756073703,3566941.504127307
2025-05-07 05:40:31.564718,STOCK2,82.25906510403678,83.95069797638264,82.25906510403678,83.6397980547251,1656693.4070613906
2025-05-07 05:40:31.564718,STOCK3,196.00168932501006,197.60050184071787,193.0421036787985,195.4747835998044,791772.365640634
2025-05-07 05:40:31.564718,STOCK4,125.83942684407918,128.7845610135918,125.83942684407918,127.7597304695301,1825966.0659467352
2025-05-07 05:40:31.564718,STOCK5,139.2005651074022,139.67143653439476,136.86242952002786,138.770220444809,843413.857537707
2025-05-08 05:40:31.564718,STOCK1,100.84774756073703,103.05839126821868,100.84774756073703,102.69332815166057,3280291.0287656724
2025-05-08 05:40:31.564718,STOCK2,83.6397980547251,83.6397980547251,81.61098995370007,81.62243304192717,1893801.9843448936
2025-05-08 05:40:31.564718,STOCK3,195.4747835998044,201.14579553617742,195.4747835998044,199.3039049333295,1170493.6311119027
2025-05-08 05:40:31.564718,STOCK4,127.7597304695301,129.01808889655476,127.15945676123393,127.27925743033786,2333729.8482760675
2025-05-08 05:40:31.564718,STOCK5,138.770220444809,140.09994276425618,138.770220444809,139.2895852641099,7002308.624085306
2025-05-09 05:40:31.564718,STOCK1,102.69332815166057,102.69332815166057,100.52100480000482,100.69190845566563,5419131.764321758
2025-05-09 05:40:31.564718,STOCK2,81.62243304192717,83.91658562618703,81.62243304192717,83.49264531545184,3898106.812078327
2025-05-09 05:40:31.564718,STOCK3,199.3039049333295,199.34221727950094,197.7858015332483,198.5032758167676,2379125.109618699
2025-05-09 05:40:31.564718,STOCK4,127.27925743033786,129.69106843531264,127.27925743033786,129.02124519293395,2099034.5492689568
2025-05-09 05:40:31.564718,STOCK5,139.2895852641099,140.399050452504,138.53013027549332,139.8255890144715,4600112.090948032
2025-05-10 05:40:31.564718,STOCK1,100.69190845566563,100.69190845566563,97.51490325881478,97.6021536491323,4001607.4078577855
2025-05-10 05:40:31.564718,STOCK2,83.49264531545184,83.49264531545184,81.42824958035466,82.35976020423402,4159677.9070569463
2025-05-10 05:40:31.564718,STOCK3,198.5032758167676,202.99266856263378,198.5032758167676,201.62845443896657,1486565.1638807124
2025-05-10 05:40:31.564718,STOCK4,129.02124519293395,130.63681033733158,125.8709827264017,127.86970058761591,2025336.3651619083
2025-05-10 05:40:31.564718,STOCK5,139.8255890144715,141.46954630466374,139.8255890144715,141.06824153657809,4145203.6885030223
2025-05-11 05:40:31.564718,STOCK1,97.6021536491323,99.53279320123201,97.6021536491323,99.17377035554706,4948521.757305424
2025-05-11 05:40:31.564718,STOCK2,82.35976020423402,82.35976020423402,78.46819969587278,79.87628479105622,1896990.7057725373
2025-05-11 05:40:31.564718,STOCK3,201.62845443896657,202.54477983938767,197.26282057272462,201.46500969512692,1501438.4442828605
2025-05-11 05:40:31.564718,STOCK4,127.86970058761591,134.89348058030666,127.86970058761591,134.0906276756226,3328970.545993325
2025-05-11 05:40:31.564718,STOCK5,141.06824153657809,144.20196556133533,140.25561043430952,142.72458214110037,5374513.239294211
2025-05-12 05:40:31.564718,STOCK1,99.17377035554706,99.17377035554706,96.61009330575851,98.1611714438683,2094701.5134386513
2025-05-12 05:40:31.564718,STOCK2,79.87628479105622,79.99591437192942,78.66604452783602,79.48203952237144,4577927.374400471
2025-05-12 05:40:31.564718,STOCK3,201.46500969512692,210.84753019741623,201.46500969512692,209.71501828135706,1474006.754670617
2025-05-12 05:40:31.564718,STOCK4,134.0906276756226,134.0906276756226,125.69182960417946,127.1960059770544,1514317.8301238648
2025-05-12 05:40:31.564718,STOCK5,142.72458214110037,142.93350337444184,140.19768306614554,142.29946734858999,6757854.387045847
2025-05-13 05:40:31.564718,STOCK1,98.1611714438683,98.1611714438683,95.48583810812252,95.60041608571859,4081523.6158666173
2025-05-13 05:40:31.564718,STOCK2,79.48203952237144,79.48203952237144,76.0700097019572,76.25842702380395,3085901.7585774716
2025-05-13 05:40:31.564718,STOCK3,209.71501828135706,219.32017103908328,209.71501828135706,216.50748624906385,2544940.9657647265
2025-05-13 05:40:31.564718,STOCK4,127.1960059770544,131.5964322680508,127.1960059770544,128.98396766243167,3815237.0558774285
2025-05-13 05:40:31.564718,STOCK5,142.29946734858999,142.39802861807536,138.17212911193755,139.79919280678524,5004513.55442902
2025-05-14 05:40:31.564718,STOCK1,95.60041608571859,95.60041608571859,93.87155439932074,93.97843556680748,4787303.17100436
2025-05-14 05:40:31.564718,STOCK2,76.25842702380395,76.91029992557597,76.25842702380395,76.68540516381157,3767825.2980360244
2025-05-14 05:40:31.564718,STOCK3,216.50748624906385,216.50748624906385,207.92103971153549,210.9377782366207,2409771.548225096
2025-05-14 05:40:31.564718,STOCK4,128.98396766243167,128.98396766243167,123.3285249418301,124.57353657605113,3212663.4169677407
2025-05-14 05:40:31.564718,STOCK5,139.79919280678524,139.79919280678524,134.00092563035227,136.50111038700683,5097443.426992688
2025-05-15 05:40:31.564718,STOCK1,93.97843556680748,93.97843556680748,91.37677996329866,91.92327861083048,3872065.9565492864
2025-05-15 05:40:31.564718,STOCK2,76.68540516381157,76.68540516381157,75.79084796794409,76.32697364485979,5354398.513243914
2025-05-15 05:40:31.564718,STOCK3,210.9377782366207,215.51586923755127,210.9377782366207,213.25914592709833,2697829.576239258
